,Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
133,620L200US25193,25193,10th Suffolk,16759,397,762,218,633,202,551,216,332,104,417,140,371,131,412,143,573,166,557,151,1016,213,1439,294,2187,345,2161,315,1316,294,1605,216,2427,267
134,620L200US25194,25194,11th Suffolk,16086,439,2577,391,1402,249,1199,243,826,202,951,204,874,218,489,145,604,163,479,133,1255,221,1208,214,1565,243,1199,213,528,162,420,116,510,146
135,620L200US25195,25195,12th Suffolk,13931,386,1373,294,660,169,813,220,843,214,448,141,705,198,523,186,654,223,539,195,888,187,1274,246,1811,291,1478,262,777,197,689,191,456,140
136,620L200US25196,25196,13th Suffolk,12758,409,1352,253,630,159,628,158,529,164,350,129,652,188,556,185,656,180,576,174,992,241,1121,216,1625,277,885,223,906,237,809,197,491,170
137,620L200US25197,25197,14th Suffolk,14997,394,985,210,858,237,776,208,693,198,428,132,695,175,418,136,714,179,629,176,1245,221,1363,285,2071,355,1422,246,811,160,1141,227,748,184
138,620L200US25198,25198,15th Suffolk,16276,362,1685,268,958,221,774,195,385,137,569,166,648,153,606,191,636,155,491,144,1132,202,1410,226,1828,289,1606,272,882,186,1249,237,1417,206
139,620L200US25199,25199,16th Suffolk,16243,534,1283,272,874,247,988,255,634,177,737,184,789,175,446,151,981,264,775,235,1257,263,1568,251,2292,308,1731,261,967,239,695,179,226,92
140,620L200US25200,25200,17th Suffolk,17522,547,2671,397,1236,275,1005,259,924,230,715,211,837,170,933,228,601,147,811,219,1382,263,1803,254,1763,284,1024,269,638,162,788,175,391,118
141,620L200US25201,25201,18th Suffolk,13818,456,2082,359,1019,198,652,169,557,168,385,151,483,178,431,129,551,185,489,176,863,160,1414,267,1681,229,1078,217,572,139,782,201,779,166
142,620L200US25202,25202,19th Suffolk,15572,545,1552,316,855,167,731,205,665,181,668,193,627,168,711,192,678,193,599,186,1288,246,1633,239,2101,320,1065,189,1113,220,825,167,461,125
143,620L200US25203,25203,1st Worcester,16077,301,460,118,491,145,211,89,453,144,268,91,470,147,423,119,445,115,610,156,1194,183,1634,245,2436,280,2387,298,1688,226,1779,221,1128,191
144,620L200US25204,25204,2nd Worcester,15479,387,760,174,1054,180,818,242,544,132,671,188,946,180,825,208,671,172,473,154,1282,197,1809,287,2334,255,1379,215,868,164,727,159,318,112
145,620L200US25205,25205,3rd Worcester,14741,464,1399,282,953,188,859,207,958,226,703,156,773,204,651,178,548,146,724,185,1010,218,1642,251,1930,249,1275,233,654,186,443,143,219,86
146,620L200US25206,25206,4th Worcester,16095,350,1146,268,851,224,811,200,799,208,750,157,575,162,803,205,654,192,516,138,1280,255,1578,262,2709,377,1450,255,1034,217,742,176,397,115
147,620L200US25207,25207,5th Worcester,15809,404,800,170,754,158,770,191,665,171,561,149,607,149,548,177,539,128,688,203,1351,240,1872,307,2625,312,1731,261,1056,192,744,175,498,149
148,620L200US25208,25208,6th Worcester,15688,429,821,194,810,190,947,172,725,162,671,159,778,173,594,144,673,191,694,212,968,236,1600,260,2515,290,1624,240,894,177,888,173,486,140
149,620L200US25209,25209,7th Worcester,14966,422,394,108,575,163,430,125,686,151,581,173,569,156,707,180,527,165,408,118,907,212,1436,248,2822,289,2101,274,1106,194,1020,196,697,157
150,620L200US25210,25210,8th Worcester,16904,448,974,230,900,221,898,232,632,164,734,204,672,221,534,181,714,168,595,144,1290,235,1917,262,2692,304,1746,265,1052,208,1048,211,506,178
151,620L200US25211,25211,9th Worcester,17076,381,387,137,586,131,612,148,526,160,474,154,402,140,426,139,660,189,731,154,1188,251,1450,236,2109,252,2082,301,1664,225,1881,271,1898,196
152,620L200US25212,25212,10th Worcester,14823,354,577,153,700,171,452,134,446,165,621,192,655,165,535,150,558,174,499,144,1041,234,1207,244,2081,313,1728,250,1142,194,1357,256,1224,222
153,620L200US25213,25213,11th Worcester,15538,366,340,131,328,112,393,138,337,146,355,123,524,164,473,134,415,152,682,148,1140,208,1344,274,2355,323,1991,303,1526,279,1893,275,1442,235
154,620L200US25214,25214,12th Worcester,15545,374,526,166,377,99,684,188,379,161,519,160,599,171,595,140,482,129,414,147,884,201,1529,237,2138,289,2010,286,1522,216,1414,227,1473,201
155,620L200US25215,25215,13th Worcester,15440,347,1029,212,553,186,585,185,659,170,443,147,476,165,684,174,583,181,577,171,1012,181,1733,313,2039,299,1749,256,1062,178,1226,216,1030,194
156,620L200US25216,25216,14th Worcester,16122,543,1068,237,1073,277,824,208,969,221,721,176,878,212,799,198,828,183,552,151,1428,250,1769,280,1883,271,1379,250,904,168,691,175,356,113
157,620L200US25217,25217,15th Worcester,16491,561,2770,373,1499,300,1400,269,1093,245,952,221,884,228,947,231,760,176,739,189,849,181,1330,289,1434,243,812,204,543,191,271,129,208,92
158,620L200US25218,25218,16th Worcester,15820,442,1325,273,1277,251,790,220,987,286,781,197,786,214,813,250,910,246,643,211,1639,308,1581,331,1971,309,847,188,689,248,538,159,243,123
159,620L200US25219,25219,17th Worcester,14132,413,1324,235,946,222,803,212,810,204,702,177,602,170,407,123,840,267,544,171,1042,216,1821,355,1771,257,1017,201,673,167,595,158,235,78
