,Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
132,620L300US25192,25192,9th Suffolk,18992,460,4110,325,1750,286,1112,227,1002,238,444,137,520,149,634,172,730,204,456,120,980,232,1360,307,1170,207,1139,248,691,190,1069,169,1825,249
133,620L300US25193,25193,10th Suffolk,16433,413,700,200,509,167,503,174,346,139,321,113,421,135,348,147,613,179,431,109,965,200,1053,205,2265,326,1917,334,1324,238,2157,297,2560,267
134,620L300US25194,25194,11th Suffolk,16564,387,2293,290,1177,194,1037,216,768,215,526,124,922,205,565,175,599,179,639,194,944,202,1340,264,1963,297,1443,236,955,190,649,159,744,189
135,620L300US25195,25195,12th Suffolk,15175,431,1274,288,883,257,989,233,747,205,633,183,730,167,676,234,558,167,747,193,1127,227,1474,252,1718,311,1363,291,929,248,850,172,477,135
136,620L300US25196,25196,13th Suffolk,15713,530,1498,271,1014,244,720,200,597,154,392,146,446,151,457,163,740,193,852,253,1351,271,1520,333,1924,275,1393,239,1229,227,1092,223,488,115
137,620L300US25197,25197,14th Suffolk,14918,357,978,191,883,219,812,214,665,180,611,158,711,214,329,99,808,207,677,190,975,234,1607,294,1949,326,1338,230,931,191,960,191,684,164
138,620L300US25198,25198,15th Suffolk,15902,353,1729,248,1125,189,621,146,567,160,531,169,425,118,605,165,554,169,671,201,1076,209,1375,221,1691,256,1378,203,892,169,1239,207,1423,170
139,620L300US25199,25199,16th Suffolk,16640,519,1200,277,779,198,742,167,852,219,671,192,882,197,634,158,841,195,702,199,1415,282,1653,286,2472,368,1813,307,736,183,830,177,418,141
140,620L300US25200,25200,17th Suffolk,16710,500,2647,323,1289,227,839,186,939,201,874,225,783,191,711,167,733,170,685,192,1439,238,1636,248,1621,189,931,231,537,164,680,163,366,120
141,620L300US25201,25201,18th Suffolk,12270,428,1648,257,976,232,743,165,491,146,440,144,382,122,423,121,441,138,471,151,658,144,1079,193,1431,205,1022,208,689,165,769,178,607,145
142,620L300US25202,25202,19th Suffolk,15674,434,1349,258,988,205,780,205,715,183,729,169,427,137,482,160,728,222,754,206,1276,241,1711,232,1974,265,1273,265,934,221,924,191,630,137
143,620L300US25203,25203,1st Worcester,14425,318,330,104,331,136,385,136,268,110,368,134,372,164,381,114,430,106,420,129,859,161,1389,226,1930,245,2097,257,1482,215,1992,245,1391,193
144,620L300US25204,25204,2nd Worcester,15712,391,977,202,1035,215,850,210,615,144,440,137,730,195,905,221,816,182,495,157,1130,227,1846,300,2480,321,1409,278,998,190,634,185,352,136
145,620L300US25205,25205,3rd Worcester,16061,531,1336,272,1238,250,1089,213,1078,231,816,214,979,221,861,230,527,177,671,166,1013,182,1449,269,2144,334,1250,210,795,153,603,187,212,84
146,620L300US25206,25206,4th Worcester,16607,421,1289,274,855,167,880,196,691,168,794,208,878,211,541,156,900,231,518,179,1163,213,1648,322,2798,343,1521,242,811,167,908,169,412,119
147,620L300US25207,25207,5th Worcester,15978,372,708,164,831,201,857,210,703,167,713,156,687,154,563,126,525,130,675,148,1277,210,1606,243,2656,298,1740,218,1021,158,856,166,560,143
148,620L300US25208,25208,6th Worcester,15147,470,815,176,634,155,1014,221,785,193,680,153,776,181,568,146,679,152,587,152,1043,186,1393,258,2327,285,1605,222,876,169,976,232,389,135
149,620L300US25209,25209,7th Worcester,15168,384,371,112,592,169,499,166,545,135,666,175,671,160,632,149,566,190,466,126,1153,218,1791,271,2220,275,2039,227,1130,178,1163,186,664,134
150,620L300US25210,25210,8th Worcester,15516,372,381,136,394,129,498,139,401,159,490,170,826,238,409,147,411,127,518,171,1110,245,1825,302,2394,294,2176,342,1347,245,1484,283,852,225
151,620L300US25211,25211,9th Worcester,14963,418,433,159,621,193,563,184,667,201,523,172,354,120,325,104,489,147,699,188,1029,189,1357,268,1831,285,1663,213,1270,252,1675,250,1464,223
152,620L300US25212,25212,10th Worcester,15765,401,483,157,674,184,477,137,441,131,653,181,635,177,607,166,480,175,544,174,1174,244,1546,292,2070,261,1625,256,1382,221,1537,241,1437,240
153,620L300US25213,25213,11th Worcester,15408,288,375,128,356,138,406,132,315,132,338,142,573,158,441,166,529,162,453,149,1007,145,945,191,2275,319,1868,264,1243,205,2229,259,2055,238
154,620L300US25214,25214,12th Worcester,14610,477,461,137,539,120,597,178,441,137,379,96,543,175,447,126,392,118,537,187,941,172,1575,267,2058,286,1756,239,1283,183,1457,244,1204,194
155,620L300US25215,25215,13th Worcester,14577,482,1030,208,716,187,476,135,519,126,544,167,533,138,596,172,470,120,643,162,1072,199,1771,310,1864,274,1253,200,1175,218,985,198,930,185
156,620L300US25216,25216,14th Worcester,15640,400,1059,232,1120,202,873,174,899,189,680,173,770,197,687,188,754,182,594,162,1063,215,1851,308,1947,224,1269,195,672,165,956,194,446,136
157,620L300US25217,25217,15th Worcester,15786,549,2162,351,1744,259,1344,268,1240,253,901,213,802,184,833,197,953,189,646,150,926,200,1282,236,1121,239,688,149,593,168,248,117,303,118
158,620L300US25218,25218,16th Worcester,15170,441,1275,254,1177,263,966,209,884,202,979,243,888,231,716,198,750,224,568,200,1321,239,1530,295,1832,301,969,206,597,182,511,145,207,87
159,620L300US25219,25219,17th Worcester,14115,423,1318,244,1092,209,981,219,696,171,567,156,620,164,441,139,552,166,621,175,1203,240,1662,293,1888,291,995,209,565,140,691,146,223,97
